,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6393,0.575,0.487,2,-10.664,1,0.0553,0.49,0.0,0.0913,0.505,92.39
6394,0.401,0.364,5,-10.836,1,0.033,0.45,0.0503,0.162,0.224,129.57
6395,0.593,0.926,6,-5.361,0,0.0319,0.0355,0.0582,0.311,0.945,100.011
6396,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747
6397,0.508,0.652,11,-13.102,1,0.0429,0.813,0.148,0.29,0.746,101.313
6398,0.546,0.432,0,-10.637,1,0.0321,0.758,0.4,0.0976,0.277,141.09
6399,0.388,0.595,1,-9.799,1,0.0325,0.663,5.58e-05,0.178,0.596,190.043
6400,0.628,0.345,1,-12.505,1,0.0289,0.425,0.0165,0.119,0.116,99.991
6401,0.436,0.352,0,-10.823,1,0.0278,0.742,0.0,0.0928,0.449,147.937
6402,0.465,0.535,4,-7.228,1,0.045,0.0281,0.0,0.103,0.533,152.337
6403,0.596,0.253,1,-14.369,0,0.0349,0.896,5.17e-05,0.102,0.368,95.162
6404,0.45,0.324,2,-11.234,1,0.037,0.71,0.000679,0.176,0.354,179.133
6405,0.654,0.844,3,-7.63,1,0.0273,0.00714,0.35,0.121,0.783,130.03
6406,0.521,0.22,9,-10.202,1,0.0314,0.647,0.00814,0.179,0.135,104.03
6407,0.271,0.31,0,-7.967,1,0.0309,0.725,1.99e-06,0.119,0.16,169.614
6408,0.575,0.666,5,-5.425,1,0.0301,0.206,0.341,0.0852,0.546,88.311
6409,0.573,0.786,7,-4.354,1,0.0352,0.0634,0.212,0.117,0.612,110.289
6410,0.398,0.553,0,-8.738,1,0.0538,0.672,3.96e-05,0.245,0.539,163.718
6411,0.659,0.858,10,-7.93,0,0.0742,0.0881,0.00281,0.524,0.784,105.027
6412,0.522,0.54,4,-8.743,1,0.0356,0.0513,0.000206,0.0788,0.267,132.087
6413,0.478,0.787,4,-8.004,1,0.0351,0.465,0.759,0.13,0.416,111.091
6414,0.553,0.387,10,-7.923,1,0.0286,0.349,0.309,0.206,0.214,113.639
6415,0.615,0.472,5,-8.638,0,0.0312,0.125,0.0,0.115,0.46,107.217
6416,0.655,0.436,6,-11.287,1,0.0288,0.651,0.00201,0.0939,0.733,113.826
6417,0.375,0.261,9,-11.312,1,0.0288,0.539,0.0178,0.116,0.139,132.094
6418,0.492,0.576,9,-5.648,1,0.0288,0.201,1.49e-06,0.0909,0.452,114.806
6419,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.759
6420,0.493,0.372,7,-11.889,1,0.0331,0.964,0.0308,0.117,0.25,116.86
6421,0.386,0.205,4,-16.699,1,0.0366,0.653,0.0448,0.106,0.623,172.373
6422,0.539,0.836,11,-5.365,1,0.0654,0.217,0.000168,0.303,0.759,135.596
6423,0.762,0.472,3,-9.271,1,0.0345,0.725,0.00214,0.0737,0.338,96.201
6424,0.505,0.321,5,-8.556,1,0.0285,0.768,0.0,0.0698,0.343,78.484
6425,0.556,0.726,2,-8.913,1,0.0362,0.147,0.000152,0.154,0.499,107.718
6426,0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676
6427,0.48,0.313,2,-16.358,1,0.0284,0.938,0.0223,0.122,0.273,100.075
6428,0.411,0.635,11,-4.714,1,0.0269,0.313,0.0,0.108,0.267,147.747
6429,0.441,0.2,7,-10.953,1,0.0287,0.926,0.0188,0.0864,0.174,82.282
6430,0.498,0.411,2,-9.088,1,0.0354,0.635,9.37e-05,0.16,0.446,176.089
6431,0.571,0.647,2,-6.079,1,0.0532,0.196,0.0,0.0802,0.649,81.979
6432,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625
6433,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919
6434,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204
6435,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083
6436,0.485,0.378,3,-11.773,1,0.0337,0.831,0.0,0.103,0.528,92.928
6437,0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684
6438,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868
6439,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239
6440,0.698,0.643,2,-16.985,1,0.0649,0.803,0.0799,0.704,0.714,128.22
6441,0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853
6442,0.738,0.43,7,-9.749,1,0.0295,0.377,1.03e-05,0.0945,0.374,114.992
6443,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867
6444,0.411,0.381,11,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963
6445,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267
6446,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375
6447,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631
6448,0.486,0.241,4,-17.337,1,0.0366,0.413,3.51e-05,0.0928,0.614,106.574
6449,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813
6450,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453
6451,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699
6452,0.437,0.104,3,-22.533,1,0.0307,0.893,0.00124,0.11,0.544,101.718
6453,0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344
6454,0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044
6455,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017
6456,0.369,0.758,5,-5.871,1,0.0364,0.623,1.78e-05,0.531,0.663,140.71
6457,0.585,0.233,10,-15.949,1,0.028,0.892,0.000611,0.114,0.481,140.666
6458,0.567,0.159,7,-13.648,1,0.0331,0.914,0.0,0.111,0.436,146.913
6459,0.551,0.27,3,-12.808,1,0.0326,0.851,7.04e-06,0.0966,0.289,128.221
6460,0.594,0.682,0,-8.858,1,0.0487,0.051,4.56e-05,0.0919,0.76,82.487
6461,0.558,0.444,2,-7.549,0,0.0345,0.286,6.56e-05,0.121,0.444,182.583
6462,0.464,0.25,9,-17.436,1,0.0399,0.776,1.27e-06,0.939,0.221,132.748
6463,0.603,0.494,2,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814
6464,0.661,0.518,6,-10.061,0,0.0319,0.621,1.78e-05,0.0953,0.776,127.266
6465,0.51,0.389,2,-14.317,0,0.0384,0.286,0.000398,0.644,0.621,94.04
6466,0.384,0.366,7,-10.65,1,0.0329,0.371,9.17e-05,0.101,0.199,138.134
6467,0.381,0.214,4,-11.629,1,0.0337,0.944,0.0,0.106,0.393,127.581
6468,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033
6469,0.506,0.343,5,-12.153,0,0.03,0.243,0.0,0.141,0.265,130.052
6470,0.566,0.49,9,-11.703,1,0.0402,0.646,7.34e-05,0.212,0.601,85.615
6471,0.46,0.586,9,-6.32,1,0.0281,0.446,1.74e-05,0.0831,0.489,122.014
6472,0.721,0.558,9,-8.8,1,0.0246,0.492,0.00563,0.113,0.542,96.887
6473,0.488,0.209,10,-19.549,1,0.0369,0.374,5.05e-06,0.103,0.362,120.63
6474,0.673,0.168,4,-15.333,1,0.0369,0.891,0.79,0.11,0.726,124.825
6475,0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278
6476,0.476,0.318,10,-10.953,1,0.0304,0.78,2e-06,0.104,0.311,126.495
6477,0.499,0.49,0,-10.131,1,0.0294,0.151,0.000171,0.236,0.552,134.027
6478,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171
6479,0.546,0.627,0,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,81.278
6480,0.636,0.454,5,-16.548,1,0.0615,0.599,0.00343,0.304,0.806,155.547
6481,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879
6482,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396
6483,0.579,0.223,10,-16.828,1,0.0339,0.611,0.0,0.0918,0.556,77.498
6484,0.485,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.117,0.332,98.536
6485,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156
6486,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515
6487,0.544,0.36,4,-11.862,1,0.0287,0.798,0.00481,0.112,0.763,153.206
6488,0.651,0.414,2,-10.572,1,0.0301,0.524,0.00267,0.118,0.445,111.175
6489,0.543,0.552,4,-9.681,1,0.0544,0.578,9.59e-05,0.121,0.731,83.385
6490,0.338,0.447,7,-11.091,1,0.0411,0.408,0.0,0.402,0.326,79.005
6491,0.397,0.162,7,-10.394,1,0.0455,0.97,1.65e-06,0.105,0.37,202.734
6492,0.495,0.326,7,-12.29,1,0.0365,0.541,8.85e-05,0.0996,0.371,136.243
6493,0.407,0.237,8,-13.477,0,0.0367,0.912,0.0892,0.141,0.158,107.387
6494,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377
6495,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179
6496,0.583,0.262,9,-11.139,1,0.0281,0.811,0.000563,0.0993,0.332,76.028
6497,0.714,0.268,11,-7.546,1,0.0329,0.722,5.05e-06,0.246,0.332,116.339
6498,0.348,0.28,0,-9.773,1,0.0366,0.914,3.03e-06,0.115,0.312,204.953
6499,0.457,0.379,6,-13.618,1,0.0342,0.434,0.000276,0.202,0.363,78.49
6500,0.727,0.338,5,-13.887,1,0.0454,0.79,0.0,0.105,0.646,122.421
6501,0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002
6502,0.604,0.37,4,-18.45,1,0.0362,0.836,0.346,0.0954,0.666,90.339
6503,0.686,0.143,0,-14.701,1,0.042,0.94,7.65e-05,0.0792,0.351,101.651
6504,0.651,0.516,0,-13.628,1,0.0277,0.00244,5.93e-05,0.0973,0.453,115.154
6505,0.784,0.459,0,-10.446,1,0.0304,0.763,1.29e-06,0.0684,0.931,106.958
6506,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848
6507,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578
6508,0.52,0.297,2,-17.211,1,0.0449,0.753,0.000562,0.109,0.677,156.059
6509,0.404,0.093,3,-19.036,1,0.0486,0.95,7.53e-05,0.717,0.244,80.224
6510,0.399,0.132,9,-16.472,1,0.0329,0.877,0.000305,0.118,0.362,91.02
6511,0.796,0.375,2,-13.338,1,0.072,0.0971,0.000736,0.0498,0.643,88.958
6512,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86
6513,0.559,0.276,4,-13.862,1,0.0286,0.724,5.29e-05,0.0977,0.4,93.525
6514,0.474,0.0404,9,-22.208,0,0.0387,0.948,0.000263,0.111,0.18,119.415
6515,0.701,0.157,9,-12.906,1,0.0529,0.778,3.83e-06,0.145,0.658,132.552
6516,0.48,0.224,0,-18.077,0,0.0401,0.462,0.88,0.105,0.395,80.035
6517,0.793,0.33,5,-10.986,1,0.0334,0.808,0.000981,0.0787,0.498,86.007
6518,0.36,0.209,2,-12.289,1,0.0322,0.77,5.1e-05,0.129,0.213,75.349
6519,0.712,0.348,1,-8.808,1,0.0402,0.618,0.000206,0.107,0.321,99.144
6520,0.617,0.395,2,-9.855,1,0.0247,0.786,0.708,0.0866,0.258,93.958
6521,0.552,0.485,9,-9.111,1,0.0332,0.517,0.106,0.164,0.51,71.548
6522,0.688,0.485,5,-10.166,1,0.031,0.459,0.0446,0.44,0.581,116.004
6523,0.696,0.323,0,-10.079,1,0.0292,0.749,0.0111,0.101,0.233,130.315
6524,0.367,0.337,1,-9.857,1,0.0326,0.955,0.117,0.0869,0.283,181.868
6525,0.559,0.421,1,-10.155,1,0.0334,0.49,0.00451,0.104,0.292,78.474
6526,0.514,0.278,1,-11.362,1,0.032,0.752,0.000261,0.205,0.211,95.718
6527,0.467,0.394,2,-13.816,1,0.0366,0.791,0.0346,0.12,0.255,148.988
6528,0.44,0.269,5,-10.769,1,0.0262,0.914,0.261,0.132,0.138,103.877
6529,0.622,0.357,9,-15.463,1,0.0496,0.936,0.315,0.113,0.39,97.077
6530,0.522,0.192,10,-15.844,1,0.0337,0.897,0.000936,0.109,0.331,133.47
6531,0.457,0.178,10,-10.243,1,0.0345,0.946,2.28e-05,0.153,0.249,112.068
6532,0.447,0.458,10,-8.532,0,0.0702,0.585,0.000422,0.105,0.158,129.861
6533,0.347,0.315,4,-9.792,1,0.0337,0.545,3.53e-06,0.0966,0.171,96.079
6534,0.722,0.484,9,-10.175,1,0.0611,0.904,3.42e-06,0.108,0.44,139.88
6535,0.626,0.673,1,-7.851,1,0.0257,0.336,0.017,0.118,0.918,142.001
6536,0.657,0.258,10,-12.613,1,0.0311,0.908,2.79e-06,0.116,0.318,127.725
6537,0.662,0.574,4,-8.696,1,0.0261,0.298,0.00902,0.115,0.948,109.085
6538,0.637,0.482,1,-9.427,1,0.0284,0.217,9.69e-05,0.0904,0.593,140.091
6539,0.456,0.344,2,-10.647,1,0.0425,0.566,0.0437,0.0952,0.131,150.568
6540,0.628,0.345,1,-12.505,1,0.0289,0.425,0.0165,0.119,0.116,99.991
6541,0.572,0.243,4,-12.085,1,0.0282,0.93,0.00421,0.0908,0.46,99.825
6542,0.533,0.231,2,-14.538,1,0.0316,0.951,0.0994,0.107,0.337,111.025
6543,0.503,0.401,4,-7.577,1,0.03,0.642,0.00245,0.0961,0.383,144.996
6544,0.597,0.267,2,-8.796,1,0.031,0.793,0.0014,0.111,0.247,75.545
6545,0.362,0.192,10,-14.068,1,0.0499,0.917,7.07e-06,0.0899,0.22,77.32
6546,0.609,0.143,8,-12.388,1,0.0282,0.893,0.0,0.156,0.189,87.153
6547,0.683,0.488,2,-8.733,1,0.0266,0.605,0.0554,0.13,0.424,113.387
6548,0.393,0.104,8,-13.59,1,0.0392,0.911,0.000128,0.115,0.369,151.993
6549,0.693,0.196,11,-12.253,1,0.0352,0.955,0.0627,0.124,0.568,114.227
6550,0.573,0.341,7,-11.324,1,0.0327,0.854,0.0436,0.107,0.334,128.989
6551,0.518,0.365,9,-11.614,1,0.0381,0.949,0.0591,0.104,0.373,78.85
6552,0.633,0.161,10,-12.892,1,0.0613,0.83,9.9e-05,0.263,0.546,132.57
6553,0.383,0.419,11,-9.835,0,0.0564,0.801,0.000268,0.221,0.211,81.206
6554,0.378,0.195,11,-12.423,1,0.03,0.673,0.00254,0.101,0.356,93.071
6555,0.583,0.339,2,-14.209,1,0.0368,0.858,0.042,0.129,0.341,78.129
6556,0.378,0.317,0,-12.699,1,0.0311,0.621,0.0024,0.386,0.154,113.105
6557,0.474,0.723,10,-4.66,1,0.0354,0.0628,3e-06,0.109,0.239,148.379
6558,0.603,0.443,0,-7.73,1,0.0288,0.533,2.24e-06,0.097,0.421,134.891
6559,0.504,0.235,5,-16.55,1,0.0271,0.828,0.00719,0.127,0.231,139.833
6560,0.643,0.105,7,-18.613,1,0.0328,0.935,0.00849,0.109,0.231,122.085
6561,0.559,0.562,11,-5.674,1,0.0325,0.203,9.48e-06,0.17,0.428,132.062
6562,0.517,0.482,2,-9.655,1,0.0328,0.844,0.595,0.122,0.23,147.965
6563,0.636,0.125,9,-12.926,0,0.0295,0.906,0.00141,0.354,0.243,94.833
6564,0.335,0.486,7,-12.999,0,0.0423,0.831,0.0649,0.24,0.443,152.02
6565,0.416,0.445,10,-13.468,1,0.0316,0.808,0.0292,0.101,0.531,187.657
6566,0.695,0.47,0,-12.166,0,0.0366,0.677,0.491,0.104,0.506,149.951
6567,0.317,0.696,11,-7.844,1,0.0512,0.607,0.00086,0.108,0.68,144.95
6568,0.267,0.543,4,-9.708,1,0.0442,0.394,0.681,0.101,0.295,84.519
6569,0.331,0.229,7,-10.963,1,0.0335,0.915,0.00606,0.124,0.248,149.336
6570,0.433,0.395,10,-10.065,1,0.0329,0.149,0.098,0.101,0.122,133.937
6571,0.545,0.642,10,-7.344,1,0.0279,0.517,1.75e-06,0.116,0.555,78.51
6572,0.509,0.322,1,-10.75,1,0.0284,0.809,0.000409,0.109,0.236,121.996
6573,0.42,0.686,7,-6.481,1,0.0368,0.0974,0.0287,0.119,0.624,204.234
6574,0.573,0.336,5,-13.754,0,0.0514,0.723,0.000109,0.107,0.416,72.942
6575,0.539,0.366,2,-9.647,1,0.0298,0.547,0.000206,0.135,0.392,90.153
6576,0.496,0.53,2,-6.027,1,0.0323,0.32,5.16e-06,0.151,0.33,118.049
6577,0.493,0.206,1,-11.222,0,0.0276,0.914,8.51e-05,0.111,0.347,90.981
6578,0.597,0.472,0,-8.728,1,0.0247,0.24,0.000664,0.202,0.356,102.885
6579,0.338,0.282,3,-10.902,1,0.0293,0.64,0.0,0.111,0.0952,141.468
6580,0.794,0.46,9,-8.931,1,0.0365,0.211,0.000363,0.0877,0.541,134.001
6581,0.465,0.11,4,-15.523,1,0.0329,0.916,4.64e-05,0.089,0.0751,129.112
6582,0.645,0.49,11,-8.668,1,0.0264,0.418,0.0,0.117,0.254,98.988
6583,0.674,0.355,8,-11.398,1,0.0496,0.78,0.000571,0.109,0.24,75.07
6584,0.595,0.456,7,-10.493,1,0.0256,0.325,0.0102,0.108,0.262,91.0
6585,0.428,0.447,6,-10.755,0,0.0377,0.706,0.00393,0.195,0.532,79.222
6586,0.599,0.295,3,-11.548,1,0.0264,0.655,0.000921,0.102,0.145,112.58
6587,0.672,0.0961,6,-15.658,1,0.0295,0.506,0.000907,0.0692,0.144,87.016
6588,0.475,0.264,10,-11.452,1,0.0745,0.957,0.0,0.156,0.135,81.922
6589,0.738,0.553,10,-8.056,1,0.0351,0.654,0.00195,0.106,0.66,124.882
6590,0.581,0.279,2,-13.466,0,0.0289,0.473,0.0631,0.134,0.304,73.973
6591,0.959,0.424,2,-9.5,1,0.0522,0.435,0.00049,0.107,0.852,108.997
6592,0.32,0.448,5,-10.103,1,0.0299,0.548,0.125,0.272,0.125,85.464
6593,0.458,0.529,8,-6.566,1,0.0286,0.286,3.22e-06,0.107,0.0767,119.924
6594,0.598,0.399,8,-13.548,1,0.0275,0.648,0.476,0.105,0.474,93.007
6595,0.523,0.437,2,-12.234,0,0.0319,0.759,0.00023,0.376,0.365,105.329
6596,0.63,0.418,0,-8.908,0,0.0864,0.91,5.59e-06,0.11,0.383,117.804
6597,0.587,0.474,9,-9.501,1,0.0359,0.54,0.000106,0.375,0.361,147.901
6598,0.642,0.226,9,-17.242,1,0.0343,0.729,4.89e-05,0.111,0.12,112.927
6599,0.476,0.493,7,-7.87,1,0.0346,0.178,2.2e-06,0.353,0.412,79.712
6600,0.651,0.51,2,-6.485,1,0.0251,0.335,0.000248,0.095,0.342,88.074
6601,0.493,0.171,7,-20.696,1,0.0317,0.98,0.263,0.126,0.296,90.928
6602,0.614,0.526,5,-7.492,1,0.0603,0.468,0.0,0.0939,0.366,177.913
6603,0.526,0.669,2,-6.506,1,0.0457,0.0513,0.0,0.283,0.287,135.088
6604,0.733,0.324,5,-8.122,1,0.033,0.479,0.0,0.067,0.388,141.8
6605,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96
6606,0.395,0.495,3,-9.087,1,0.0329,0.496,0.0378,0.12,0.517,168.01
6607,0.537,0.488,7,-9.492,1,0.0443,0.0436,0.000187,0.111,0.583,84.228
6608,0.282,0.533,1,-8.603,1,0.0339,0.185,0.00582,0.0716,0.0562,172.038
6609,0.643,0.685,7,-7.179,1,0.0569,0.284,0.0,0.108,0.253,131.114
6610,0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775
6611,0.498,0.143,2,-17.12,1,0.0389,0.955,0.00185,0.109,0.345,139.423
6612,0.689,0.687,7,-7.832,1,0.0361,0.0674,0.0,0.0933,0.247,109.98
6613,0.272,0.435,9,-10.096,0,0.0385,0.568,0.00128,0.0879,0.27,78.721
6614,0.507,0.668,11,-5.176,1,0.0568,0.598,0.0,0.172,0.451,151.32
6615,0.572,0.504,0,-8.791,1,0.0354,0.174,0.00714,0.107,0.187,140.023
6616,0.532,0.708,0,-8.121,1,0.0505,0.435,0.0236,0.107,0.586,167.977
6617,0.749,0.439,5,-6.838,1,0.0422,0.0362,0.000389,0.103,0.288,176.002
6618,0.405,0.633,5,-7.646,1,0.0285,0.00188,0.00864,0.236,0.273,169.989
6619,0.426,0.611,5,-7.206,1,0.0989,0.235,1.09e-05,0.101,0.436,97.659
6620,0.616,0.638,7,-7.981,1,0.0334,0.0245,3.59e-05,0.296,0.507,89.989
6621,0.666,0.533,1,-8.816,1,0.0367,0.292,0.000316,0.29,0.616,167.929
6622,0.385,0.39,5,-10.515,1,0.0367,0.604,0.0,0.083,0.278,78.826
6623,0.733,0.634,7,-8.566,1,0.0272,0.0617,0.000739,0.201,0.519,100.0
6624,0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.417,96.002
6625,0.526,0.837,4,-5.007,1,0.0526,0.0978,0.0,0.298,0.625,79.715
6626,0.523,0.448,7,-6.319,1,0.0457,0.595,0.0003,0.11,0.332,106.929
6627,0.618,0.728,4,-7.412,1,0.103,0.127,0.000775,0.119,0.554,169.064
6628,0.477,0.737,11,-7.646,1,0.058,0.309,4.84e-06,0.0749,0.375,123.189
6629,0.461,0.504,7,-8.127,1,0.0302,0.303,0.0,0.15,0.404,113.643
6630,0.718,0.303,7,-10.382,1,0.034,0.87,8.51e-05,0.108,0.376,118.43
6631,0.471,0.49,10,-9.044,1,0.0469,0.625,0.000608,0.157,0.386,116.436
6632,0.607,0.427,1,-9.038,1,0.028,0.114,4.61e-06,0.221,0.626,107.075
6633,0.67,0.413,7,-9.685,1,0.0321,0.679,0.0349,0.151,0.276,93.006
6634,0.628,0.844,0,-6.614,1,0.0324,0.378,0.000713,0.225,0.607,144.015
6635,0.786,0.238,9,-9.107,1,0.0321,0.739,0.00022,0.113,0.381,106.959
6636,0.536,0.704,10,-7.612,1,0.0417,0.0932,0.0,0.227,0.702,103.134
6637,0.591,0.555,2,-10.702,1,0.0325,0.54,0.0462,0.157,0.459,83.459
6638,0.542,0.493,11,-8.022,1,0.0254,0.861,5.72e-05,0.151,0.273,101.022
6639,0.53,0.458,2,-9.331,1,0.0261,0.535,0.0,0.137,0.387,80.034
6640,0.584,0.767,7,-7.043,1,0.0379,0.00252,0.00267,0.327,0.218,127.964
6641,0.549,0.724,7,-5.046,1,0.0762,0.0449,3.6e-06,0.117,0.358,136.88
6642,0.62,0.622,4,-10.563,0,0.0296,0.398,0.368,0.0968,0.658,117.967
6643,0.558,0.237,1,-12.65,1,0.0367,0.949,0.00401,0.32,0.334,79.0
6644,0.344,0.484,10,-8.164,0,0.0933,0.218,0.0,0.113,0.43,69.295
6645,0.576,0.383,1,-9.192,0,0.0285,0.679,0.0,0.118,0.24,129.694
6646,0.522,0.447,11,-10.938,1,0.0266,0.761,0.0632,0.227,0.17,89.91
6647,0.555,0.35,10,-10.955,0,0.0503,0.791,6.64e-06,0.11,0.404,77.772
6648,0.681,0.516,1,-9.264,1,0.134,0.271,0.00797,0.0812,0.459,173.94
6649,0.68,0.553,0,-7.116,1,0.042,0.409,0.0,0.0847,0.352,99.999
6650,0.549,0.483,10,-12.556,1,0.0406,0.702,0.0195,0.19,0.233,79.121
6651,0.547,0.907,11,-5.5,1,0.139,0.237,0.0,0.0837,0.586,81.005
6652,0.406,0.487,1,-10.62,1,0.034,0.483,0.178,0.0727,0.19,171.975
6653,0.597,0.546,0,-6.743,1,0.0307,0.0228,1.23e-05,0.106,0.386,127.154
6654,0.6,0.861,5,-3.975,1,0.0572,0.00616,0.0,0.112,0.318,110.05
6655,0.687,0.793,4,-6.939,1,0.027,0.383,0.000255,0.271,0.811,105.032
6656,0.617,0.503,0,-7.058,0,0.0286,0.355,0.115,0.0837,0.419,140.019
6657,0.612,0.5,0,-8.992,1,0.0473,0.277,1.74e-05,0.087,0.256,145.903
6658,0.572,0.722,2,-7.703,0,0.0325,0.0476,0.0,0.192,0.417,97.473
6659,0.449,0.9,0,-4.339,1,0.0886,0.0488,0.00121,0.107,0.706,120.008
6660,0.545,0.846,0,-6.181,0,0.0494,0.0542,3.19e-05,0.352,0.644,133.939
6661,0.493,0.542,10,-10.68,1,0.0297,0.308,0.000454,0.102,0.564,87.935
6662,0.591,0.47,1,-10.957,1,0.031,0.684,0.00456,0.115,0.224,117.999
6663,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977
6664,0.291,0.774,5,-7.717,1,0.0531,0.0893,8.59e-05,0.0695,0.559,84.323
6665,0.591,0.745,2,-6.001,0,0.0296,0.00148,0.000267,0.247,0.481,111.974
6666,0.558,0.341,7,-12.68,0,0.0248,0.676,0.000542,0.309,0.527,99.952
6667,0.701,0.537,0,-7.118,1,0.0414,0.348,5.32e-05,0.121,0.134,109.73
6668,0.477,0.712,7,-6.759,1,0.0653,0.224,8.36e-06,0.118,0.407,109.965
6669,0.291,0.285,6,-9.74,1,0.0305,0.69,5.42e-05,0.147,0.508,174.597
6670,0.712,0.362,5,-11.616,1,0.0421,0.634,0.0,0.113,0.212,132.853
6671,0.344,0.816,4,-6.724,1,0.0755,0.0187,0.0,0.234,0.418,200.166
6672,0.69,0.535,2,-8.208,0,0.0297,0.528,0.00236,0.0759,0.338,126.995
6673,0.428,0.724,11,-7.264,0,0.0434,0.183,0.000136,0.251,0.184,146.917
6674,0.373,0.517,3,-8.791,1,0.053,0.111,0.00332,0.101,0.226,86.956
6675,0.643,0.34,2,-13.987,1,0.0366,0.816,0.0184,0.0926,0.32,126.102
6676,0.626,0.851,1,-6.471,0,0.0327,0.107,1.51e-05,0.0823,0.609,120.032
6677,0.752,0.498,5,-11.937,1,0.0412,0.333,0.000134,0.351,0.505,109.993
6678,0.407,0.417,8,-4.9,1,0.0282,0.818,0.0,0.106,0.335,157.06
6679,0.698,0.605,5,-11.586,1,0.033,0.467,0.113,0.117,0.331,144.041
6680,0.582,0.708,11,-8.206,1,0.0336,0.0459,3.55e-05,0.0884,0.49,100.014
6681,0.731,0.599,4,-9.245,1,0.042,0.289,0.00878,0.0922,0.402,113.23
6682,0.594,0.554,0,-5.904,1,0.0227,0.0357,0.0,0.198,0.372,84.016
6683,0.582,0.591,2,-10.414,1,0.0295,0.325,0.37,0.0977,0.278,114.084
6684,0.663,0.435,1,-7.2,1,0.0278,0.0912,0.0,0.0539,0.391,92.016
6685,0.685,0.735,4,-6.11,1,0.0302,0.00781,7.51e-06,0.0462,0.654,97.98
6686,0.498,0.624,3,-6.446,1,0.04,0.0247,0.000439,0.102,0.453,130.05
6687,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02
6688,0.843,0.7,4,-3.563,0,0.0803,0.0934,0.0,0.14,0.899,93.991
6689,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876
6690,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02
6691,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93
6692,0.562,0.755,7,-4.367,0,0.112,0.0967,2.25e-05,0.143,0.609,83.997
